Country,Tax,Unit,Sum of Value,Year
EL,POL_RES,MIO_NAC,0,2012
EL,POL_RES,MIO_NAC,0,2013
EL,POL_RES,MIO_NAC,0,2014
EL,POL_RES,MIO_NAC,0,2015
EL,POL_RES,MIO_NAC,0,2016
EL,POL_RES,MIO_NAC,0,2017
EL,POL_RES,MIO_NAC,18,2018
EL,POL_RES,MIO_NAC,9,2019
EL,POL_RES,MIO_NAC,4,2020
EL,POL_RES,MIO_NAC,13,2021
EL,POL_RES,MIO_NAC,73,2022
EL,POL_RES,PC_GDP,0,1995
EL,POL_RES,PC_GDP,0,1996
EL,POL_RES,PC_GDP,0,1997
EL,POL_RES,PC_GDP,0,1998
EL,POL_RES,PC_GDP,0,1999
EL,POL_RES,PC_GDP,0,2000
EL,POL_RES,PC_GDP,0,2001
EL,POL_RES,PC_GDP,0,2002
EL,POL_RES,PC_GDP,0,2003
EL,POL_RES,PC_GDP,0,2004
EL,POL_RES,PC_GDP,0,2005
EL,POL_RES,PC_GDP,0,2006
EL,POL_RES,PC_GDP,0,2007
EL,POL_RES,PC_GDP,0,2008
EL,POL_RES,PC_GDP,0,2009
EL,POL_RES,PC_GDP,0,2010
EL,POL_RES,PC_GDP,0,2011
EL,POL_RES,PC_GDP,0,2012
EL,POL_RES,PC_GDP,0,2013
EL,POL_RES,PC_GDP,0,2014
EL,POL_RES,PC_GDP,0,2015
EL,POL_RES,PC_GDP,0,2016
EL,POL_RES,PC_GDP,0,2017
EL,POL_RES,PC_GDP,0.01,2018
EL,POL_RES,PC_GDP,0,2019
EL,POL_RES,PC_GDP,0,2020
EL,POL_RES,PC_GDP,0.01,2021
EL,POL_RES,PC_GDP,0.04,2022
EL,POL_RES,PC_TSCO,0,1995
EL,POL_RES,PC_TSCO,0,1996
EL,POL_RES,PC_TSCO,0,1997
EL,POL_RES,PC_TSCO,0,1998
EL,POL_RES,PC_TSCO,0,1999
EL,POL_RES,PC_TSCO,0,2000
EL,POL_RES,PC_TSCO,0,2001
EL,POL_RES,PC_TSCO,0,2002
EL,POL_RES,PC_TSCO,0,2003
EL,POL_RES,PC_TSCO,0,2004
EL,POL_RES,PC_TSCO,0,2005
EL,POL_RES,PC_TSCO,0,2006
EL,POL_RES,PC_TSCO,0,2007
EL,POL_RES,PC_TSCO,0,2008
EL,POL_RES,PC_TSCO,0,2009
EL,POL_RES,PC_TSCO,0,2010
EL,POL_RES,PC_TSCO,0,2011
EL,POL_RES,PC_TSCO,0,2012
EL,POL_RES,PC_TSCO,0,2013
EL,POL_RES,PC_TSCO,0,2014
EL,POL_RES,PC_TSCO,0,2015
EL,POL_RES,PC_TSCO,0,2016
EL,POL_RES,PC_TSCO,0,2017
EL,POL_RES,PC_TSCO,0.02,2018
EL,POL_RES,PC_TSCO,0.01,2019
EL,POL_RES,PC_TSCO,0.01,2020
EL,POL_RES,PC_TSCO,0.02,2021
EL,POL_RES,PC_TSCO,0.08,2022
EL,POL_RES,PC_TSCO_X_ISCO,0,1995
EL,POL_RES,PC_TSCO_X_ISCO,0,1996
EL,POL_RES,PC_TSCO_X_ISCO,0,1997
EL,POL_RES,PC_TSCO_X_ISCO,0,1998
EL,POL_RES,PC_TSCO_X_ISCO,0,1999
EL,POL_RES,PC_TSCO_X_ISCO,0,2000
EL,POL_RES,PC_TSCO_X_ISCO,0,2001
EL,POL_RES,PC_TSCO_X_ISCO,0,2002
EL,POL_RES,PC_TSCO_X_ISCO,0,2003
EL,POL_RES,PC_TSCO_X_ISCO,0,2004
EL,POL_RES,PC_TSCO_X_ISCO,0,2005
EL,POL_RES,PC_TSCO_X_ISCO,0,2006
EL,POL_RES,PC_TSCO_X_ISCO,0,2007
EL,POL_RES,PC_TSCO_X_ISCO,0,2008
EL,POL_RES,PC_TSCO_X_ISCO,0,2009
EL,POL_RES,PC_TSCO_X_ISCO,0,2010
EL,POL_RES,PC_TSCO_X_ISCO,0,2011
EL,POL_RES,PC_TSCO_X_ISCO,0,2012
EL,POL_RES,PC_TSCO_X_ISCO,0,2013
EL,POL_RES,PC_TSCO_X_ISCO,0,2014
EL,POL_RES,PC_TSCO_X_ISCO,0,2015
EL,POL_RES,PC_TSCO_X_ISCO,0,2016
EL,POL_RES,PC_TSCO_X_ISCO,0,2017
EL,POL_RES,PC_TSCO_X_ISCO,0.02,2018
EL,POL_RES,PC_TSCO_X_ISCO,0.01,2019
EL,POL_RES,PC_TSCO_X_ISCO,0.01,2020
EL,POL_RES,PC_TSCO_X_ISCO,0.02,2021
EL,POL_RES,PC_TSCO_X_ISCO,0.09,2022
EL,TRA,MIO_EUR,828.85,1995
EL,TRA,MIO_EUR,973.58,1996
EL,TRA,MIO_EUR,1039.8,1997
EL,TRA,MIO_EUR,1185.87,1998
EL,TRA,MIO_EUR,1261.49,1999
EL,TRA,MIO_EUR,1149.9,2000
EL,TRA,MIO_EUR,1218,2001
EL,TRA,MIO_EUR,1480,2002
EL,TRA,MIO_EUR,1474,2003
EL,TRA,MIO_EUR,1692,2004
EL,TRA,MIO_EUR,1696,2005
EL,TRA,MIO_EUR,1790,2006
EL,TRA,MIO_EUR,1942,2007
EL,TRA,MIO_EUR,1930,2008
EL,TRA,MIO_EUR,1815,2009
EL,TRA,MIO_EUR,1524,2010
EL,TRA,MIO_EUR,1433,2011
EL,TRA,MIO_EUR,1316,2012
EL,TRA,MIO_EUR,1275,2013
EL,TRA,MIO_EUR,1309,2014
EL,TRA,MIO_EUR,1371,2015
EL,TRA,MIO_EUR,1390,2016
EL,TRA,MIO_EUR,1440,2017
EL,TRA,MIO_EUR,1455,2018
EL,TRA,MIO_EUR,1501,2019
EL,TRA,MIO_EUR,1396,2020
EL,TRA,MIO_EUR,1475,2021
EL,TRA,MIO_EUR,1573,2022
EL,TRA,MIO_NAC,737,1995
EL,TRA,MIO_NAC,873,1996
EL,TRA,MIO_NAC,944,1997
EL,TRA,MIO_NAC,1151,1998
EL,TRA,MIO_NAC,1206,1999
EL,TRA,MIO_NAC,1136,2000
EL,TRA,MIO_NAC,1218,2001
EL,TRA,MIO_NAC,1480,2002
EL,TRA,MIO_NAC,1474,2003
EL,TRA,MIO_NAC,1692,2004
EL,TRA,MIO_NAC,1696,2005
EL,TRA,MIO_NAC,1790,2006
EL,TRA,MIO_NAC,1942,2007
EL,TRA,MIO_NAC,1930,2008
EL,TRA,MIO_NAC,1815,2009
EL,TRA,MIO_NAC,1524,2010
EL,TRA,MIO_NAC,1433,2011
EL,TRA,MIO_NAC,1316,2012
EL,TRA,MIO_NAC,1275,2013
EL,TRA,MIO_NAC,1309,2014
EL,TRA,MIO_NAC,1371,2015
EL,TRA,MIO_NAC,1390,2016
EL,TRA,MIO_NAC,1440,2017
EL,TRA,MIO_NAC,1455,2018
EL,TRA,MIO_NAC,1501,2019
EL,TRA,MIO_NAC,1396,2020
EL,TRA,MIO_NAC,1475,2021
EL,TRA,MIO_NAC,1573,2022
EL,TRA,PC_GDP,0.79,1995
EL,TRA,PC_GDP,0.85,1996
EL,TRA,PC_GDP,0.82,1997
EL,TRA,PC_GDP,0.92,1998
EL,TRA,PC_GDP,0.9,1999
EL,TRA,PC_GDP,0.8,2000
EL,TRA,PC_GDP,0.8,2001
EL,TRA,PC_GDP,0.91,2002
EL,TRA,PC_GDP,0.82,2003
EL,TRA,PC_GDP,0.87,2004
EL,TRA,PC_GDP,0.85,2005
EL,TRA,PC_GDP,0.82,2006
EL,TRA,PC_GDP,0.83,2007
EL,TRA,PC_GDP,0.8,2008
EL,TRA,PC_GDP,0.76,2009
EL,TRA,PC_GDP,0.68,2010
EL,TRA,PC_GDP,0.7,2011
EL,TRA,PC_GDP,0.7,2012
EL,TRA,PC_GDP,0.71,2013
EL,TRA,PC_GDP,0.74,2014
EL,TRA,PC_GDP,0.78,2015
EL,TRA,PC_GDP,0.8,2016
EL,TRA,PC_GDP,0.81,2017
EL,TRA,PC_GDP,0.81,2018
EL,TRA,PC_GDP,0.82,2019
EL,TRA,PC_GDP,0.85,2020
EL,TRA,PC_GDP,0.81,2021
EL,TRA,PC_GDP,0.76,2022
EL,TRA,PC_TSCO,2.67,1995
EL,TRA,PC_TSCO,2.84,1996
EL,TRA,PC_TSCO,2.67,1997
EL,TRA,PC_TSCO,2.86,1998
EL,TRA,PC_TSCO,2.71,1999
EL,TRA,PC_TSCO,2.31,2000
EL,TRA,PC_TSCO,2.4,2001
EL,TRA,PC_TSCO,2.62,2002
EL,TRA,PC_TSCO,2.5,2003
EL,TRA,PC_TSCO,2.73,2004
EL,TRA,PC_TSCO,2.54,2005
EL,TRA,PC_TSCO,2.51,2006
EL,TRA,PC_TSCO,2.49,2007
EL,TRA,PC_TSCO,2.36,2008
EL,TRA,PC_TSCO,2.32,2009
EL,TRA,PC_TSCO,1.97,2010
EL,TRA,PC_TSCO,1.92,2011
EL,TRA,PC_TSCO,1.76,2012
EL,TRA,PC_TSCO,1.81,2013
EL,TRA,PC_TSCO,1.86,2014
EL,TRA,PC_TSCO,1.94,2015
EL,TRA,PC_TSCO,1.88,2016
EL,TRA,PC_TSCO,1.91,2017
EL,TRA,PC_TSCO,1.88,2018
EL,TRA,PC_TSCO,1.95,2019
EL,TRA,PC_TSCO,2.01,2020
EL,TRA,PC_TSCO,1.93,2021
EL,TRA,PC_TSCO,1.77,2022
EL,TRA,PC_TSCO_X_ISCO,2.8,1995
EL,TRA,PC_TSCO_X_ISCO,2.98,1996
EL,TRA,PC_TSCO_X_ISCO,2.78,1997
EL,TRA,PC_TSCO_X_ISCO,2.99,1998
EL,TRA,PC_TSCO_X_ISCO,2.83,1999
EL,TRA,PC_TSCO_X_ISCO,2.41,2000
EL,TRA,PC_TSCO_X_ISCO,2.51,2001
EL,TRA,PC_TSCO_X_ISCO,2.73,2002
EL,TRA,PC_TSCO_X_ISCO,2.62,2003
EL,TRA,PC_TSCO_X_ISCO,2.87,2004
EL,TRA,PC_TSCO_X_ISCO,2.67,2005
EL,TRA,PC_TSCO_X_ISCO,2.65,2006
EL,TRA,PC_TSCO_X_ISCO,2.62,2007
EL,TRA,PC_TSCO_X_ISCO,2.51,2008
EL,TRA,PC_TSCO_X_ISCO,2.48,2009
EL,TRA,PC_TSCO_X_ISCO,2.1,2010
EL,TRA,PC_TSCO_X_ISCO,2.06,2011
EL,TRA,PC_TSCO_X_ISCO,1.9,2012
EL,TRA,PC_TSCO_X_ISCO,1.96,2013
EL,TRA,PC_TSCO_X_ISCO,2.01,2014
EL,TRA,PC_TSCO_X_ISCO,2.1,2015
EL,TRA,PC_TSCO_X_ISCO,2.03,2016
EL,TRA,PC_TSCO_X_ISCO,2.05,2017
EL,TRA,PC_TSCO_X_ISCO,2.01,2018
EL,TRA,PC_TSCO_X_ISCO,2.07,2019
EL,TRA,PC_TSCO_X_ISCO,2.14,2020
EL,TRA,PC_TSCO_X_ISCO,2.03,2021
EL,TRA,PC_TSCO_X_ISCO,1.85,2022
ES,ENV,MIO_EUR,9976.01,1995
ES,ENV,MIO_EUR,10648.87,1996
ES,ENV,MIO_EUR,10655.98,1997
ES,ENV,MIO_EUR,12242.27,1998
ES,ENV,MIO_EUR,13412,1999
ES,ENV,MIO_EUR,13791,2000
ES,ENV,MIO_EUR,14159,2001
ES,ENV,MIO_EUR,15091,2002
ES,ENV,MIO_EUR,16025,2003
ES,ENV,MIO_EUR,16810,2004
ES,ENV,MIO_EUR,17620,2005
ES,ENV,MIO_EUR,18371,2006
ES,ENV,MIO_EUR,19076,2007
ES,ENV,MIO_EUR,18179,2008
ES,ENV,MIO_EUR,17335,2009
ES,ENV,MIO_EUR,17672,2010
ES,ENV,MIO_EUR,16866,2011
ES,ENV,MIO_EUR,16325,2012
ES,ENV,MIO_EUR,19611,2013
ES,ENV,MIO_EUR,19344,2014
ES,ENV,MIO_EUR,20821,2015
ES,ENV,MIO_EUR,20793,2016
ES,ENV,MIO_EUR,21371,2017
ES,ENV,MIO_EUR,22075,2018
ES,ENV,MIO_EUR,22018,2019
ES,ENV,MIO_EUR,19600,2020
ES,ENV,MIO_EUR,21203,2021
ES,ENV,MIO_EUR,20529,2022
ES,ENV,MIO_NAC,9773,1995
ES,ENV,MIO_NAC,10288,1996
ES,ENV,MIO_NAC,10624,1997
ES,ENV,MIO_NAC,12301,1998
ES,ENV,MIO_NAC,13412,1999
ES,ENV,MIO_NAC,13791,2000
ES,ENV,MIO_NAC,14159,2001
ES,ENV,MIO_NAC,15091,2002
ES,ENV,MIO_NAC,16025,2003
ES,ENV,MIO_NAC,16810,2004
ES,ENV,MIO_NAC,17620,2005
ES,ENV,MIO_NAC,18371,2006
ES,ENV,MIO_NAC,19076,2007
ES,ENV,MIO_NAC,18179,2008
ES,ENV,MIO_NAC,17335,2009
ES,ENV,MIO_NAC,17672,2010
ES,ENV,MIO_NAC,16866,2011
ES,ENV,MIO_NAC,16325,2012
ES,ENV,MIO_NAC,19611,2013
ES,ENV,MIO_NAC,19344,2014
ES,ENV,MIO_NAC,20821,2015
ES,ENV,MIO_NAC,20793,2016
ES,ENV,MIO_NAC,21371,2017
ES,ENV,MIO_NAC,22075,2018
ES,ENV,MIO_NAC,22018,2019
ES,ENV,MIO_NAC,19600,2020
ES,ENV,MIO_NAC,21203,2021
ES,ENV,MIO_NAC,20529,2022
ES,ENV,PC_GDP,2.12,1995
ES,ENV,PC_GDP,2.1,1996
ES,ENV,PC_GDP,2.05,1997
ES,ENV,PC_GDP,2.21,1998
ES,ENV,PC_GDP,2.25,1999
ES,ENV,PC_GDP,2.13,2000
ES,ENV,PC_GDP,2.02,2001
ES,ENV,PC_GDP,2.01,2002
ES,ENV,PC_GDP,2,2003
ES,ENV,PC_GDP,1.96,2004
ES,ENV,PC_GDP,1.9,2005
ES,ENV,PC_GDP,1.83,2006
ES,ENV,PC_GDP,1.77,2007
ES,ENV,PC_GDP,1.64,2008
ES,ENV,PC_GDP,1.62,2009
ES,ENV,PC_GDP,1.65,2010
ES,ENV,PC_GDP,1.59,2011
ES,ENV,PC_GDP,1.58,2012
ES,ENV,PC_GDP,1.92,2013
ES,ENV,PC_GDP,1.87,2014
ES,ENV,PC_GDP,1.93,2015
ES,ENV,PC_GDP,1.87,2016
ES,ENV,PC_GDP,1.84,2017
ES,ENV,PC_GDP,1.83,2018
ES,ENV,PC_GDP,1.77,2019
ES,ENV,PC_GDP,1.75,2020
ES,ENV,PC_GDP,1.73,2021
ES,ENV,PC_GDP,1.52,2022
ES,ENV,PC_TSCO,6.58,1995
ES,ENV,PC_TSCO,6.57,1996
ES,ENV,PC_TSCO,6.22,1997
ES,ENV,PC_TSCO,6.57,1998
ES,ENV,PC_TSCO,6.61,1999
ES,ENV,PC_TSCO,6.27,2000
ES,ENV,PC_TSCO,6,2001
ES,ENV,PC_TSCO,5.9,2002
ES,ENV,PC_TSCO,5.88,2003
ES,ENV,PC_TSCO,5.6,2004
ES,ENV,PC_TSCO,5.26,2005
ES,ENV,PC_TSCO,4.97,2006
ES,ENV,PC_TSCO,4.76,2007
ES,ENV,PC_TSCO,4.97,2008
ES,ENV,PC_TSCO,5.29,2009
ES,ENV,PC_TSCO,5.11,2010
ES,ENV,PC_TSCO,4.93,2011
ES,ENV,PC_TSCO,4.75,2012
ES,ENV,PC_TSCO,5.63,2013
ES,ENV,PC_TSCO,5.39,2014
ES,ENV,PC_TSCO,5.57,2015
ES,ENV,PC_TSCO,5.42,2016
ES,ENV,PC_TSCO,5.31,2017
ES,ENV,PC_TSCO,5.18,2018
ES,ENV,PC_TSCO,4.99,2019
ES,ENV,PC_TSCO,4.65,2020
ES,ENV,PC_TSCO,4.5,2021
ES,ENV,PC_TSCO,3.98,2022
ES,ENV,PC_TSCO_X_ISCO,6.78,1995
ES,ENV,PC_TSCO_X_ISCO,6.76,1996
ES,ENV,PC_TSCO_X_ISCO,6.4,1997
ES,ENV,PC_TSCO_X_ISCO,6.75,1998
ES,ENV,PC_TSCO_X_ISCO,6.79,1999
ES,ENV,PC_TSCO_X_ISCO,6.44,2000
ES,ENV,PC_TSCO_X_ISCO,6.16,2001
ES,ENV,PC_TSCO_X_ISCO,6.06,2002
ES,ENV,PC_TSCO_X_ISCO,6.03,2003
ES,ENV,PC_TSCO_X_ISCO,5.74,2004
ES,ENV,PC_TSCO_X_ISCO,5.39,2005
ES,ENV,PC_TSCO_X_ISCO,5.08,2006
ES,ENV,PC_TSCO_X_ISCO,4.86,2007
ES,ENV,PC_TSCO_X_ISCO,5.09,2008
ES,ENV,PC_TSCO_X_ISCO,5.45,2009
ES,ENV,PC_TSCO_X_ISCO,5.25,2010
ES,ENV,PC_TSCO_X_ISCO,5.08,2011
ES,ENV,PC_TSCO_X_ISCO,4.88,2012
ES,ENV,PC_TSCO_X_ISCO,5.8,2013
ES,ENV,PC_TSCO_X_ISCO,5.52,2014
ES,ENV,PC_TSCO_X_ISCO,5.7,2015
ES,ENV,PC_TSCO_X_ISCO,5.54,2016
ES,ENV,PC_TSCO_X_ISCO,5.42,2017
ES,ENV,PC_TSCO_X_ISCO,5.28,2018
ES,ENV,PC_TSCO_X_ISCO,5.09,2019
ES,ENV,PC_TSCO_X_ISCO,4.74,2020
ES,ENV,PC_TSCO_X_ISCO,4.58,2021
ES,ENV,PC_TSCO_X_ISCO,4.05,2022
ES,NRG,MIO_EUR,8139.64,1995
ES,NRG,MIO_EUR,8725.7,1996
ES,NRG,MIO_EUR,8739.23,1997
ES,NRG,MIO_EUR,9921.4,1998
ES,NRG,MIO_EUR,10699,1999
ES,NRG,MIO_EUR,10936,2000
ES,NRG,MIO_EUR,11168,2001
ES,NRG,MIO_EUR,12018,2002
ES,NRG,MIO_EUR,12721,2003
ES,NRG,MIO_EUR,13253,2004
ES,NRG,MIO_EUR,13627,2005
ES,NRG,MIO_EUR,14051,2006
ES,NRG,MIO_EUR,14581,2007
ES,NRG,MIO_EUR,14452,2008
ES,NRG,MIO_EUR,14070,2009
ES,NRG,MIO_EUR,14423,2010
ES,NRG,MIO_EUR,13794,2011
ES,NRG,MIO_EUR,13277,2012
ES,NRG,MIO_EUR,16124,2013
ES,NRG,MIO_EUR,16103,2014
ES,NRG,MIO_EUR,17389,2015
ES,NRG,MIO_EUR,17202,2016
ES,NRG,MIO_EUR,17693,2017
ES,NRG,MIO_EUR,18253,2018
ES,NRG,MIO_EUR,18077,2019
ES,NRG,MIO_EUR,16016,2020
ES,NRG,MIO_EUR,17319,2021
ES,NRG,MIO_EUR,16555,2022
ES,NRG,MIO_NAC,7974,1995
ES,NRG,MIO_NAC,8430,1996
ES,NRG,MIO_NAC,8713,1997
ES,NRG,MIO_NAC,9969,1998
ES,NRG,MIO_NAC,10699,1999
ES,NRG,MIO_NAC,10936,2000
ES,NRG,MIO_NAC,11168,2001
ES,NRG,MIO_NAC,12018,2002
ES,NRG,MIO_NAC,12721,2003
ES,NRG,MIO_NAC,13253,2004
ES,NRG,MIO_NAC,13627,2005
ES,NRG,MIO_NAC,14051,2006
ES,NRG,MIO_NAC,14581,2007
ES,NRG,MIO_NAC,14452,2008
ES,NRG,MIO_NAC,14070,2009
ES,NRG,MIO_NAC,14423,2010
ES,NRG,MIO_NAC,13794,2011
ES,NRG,MIO_NAC,13277,2012
ES,NRG,MIO_NAC,16124,2013
ES,NRG,MIO_NAC,16103,2014
ES,NRG,MIO_NAC,17389,2015
ES,NRG,MIO_NAC,17202,2016
ES,NRG,MIO_NAC,17693,2017
ES,NRG,MIO_NAC,18253,2018
ES,NRG,MIO_NAC,18077,2019
ES,NRG,MIO_NAC,16016,2020
ES,NRG,MIO_NAC,17319,2021
ES,NRG,MIO_NAC,16555,2022
ES,NRG,PC_GDP,1.73,1995
ES,NRG,PC_GDP,1.72,1996
ES,NRG,PC_GDP,1.68,1997
ES,NRG,PC_GDP,1.79,1998
ES,NRG,PC_GDP,1.8,1999
ES,NRG,PC_GDP,1.69,2000
ES,NRG,PC_GDP,1.59,2001
ES,NRG,PC_GDP,1.6,2002
ES,NRG,PC_GDP,1.59,2003
ES,NRG,PC_GDP,1.54,2004
ES,NRG,PC_GDP,1.47,2005
ES,NRG,PC_GDP,1.4,2006
ES,NRG,PC_GDP,1.36,2007
ES,NRG,PC_GDP,1.3,2008
ES,NRG,PC_GDP,1.32,2009
ES,NRG,PC_GDP,1.34,2010
ES,NRG,PC_GDP,1.3,2011
ES,NRG,PC_GDP,1.29,2012
ES,NRG,PC_GDP,1.58,2013
ES,NRG,PC_GDP,1.56,2014
ES,NRG,PC_GDP,1.61,2015
ES,NRG,PC_GDP,1.54,2016
ES,NRG,PC_GDP,1.52,2017
ES,NRG,PC_GDP,1.52,2018
ES,NRG,PC_GDP,1.45,2019
ES,NRG,PC_GDP,1.43,2020
ES,NRG,PC_GDP,1.42,2021
ES,NRG,PC_GDP,1.23,2022
ES,NRG,PC_TSCO,5.37,1995
ES,NRG,PC_TSCO,5.38,1996
ES,NRG,PC_TSCO,5.1,1997
ES,NRG,PC_TSCO,5.32,1998
ES,NRG,PC_TSCO,5.27,1999
ES,NRG,PC_TSCO,4.97,2000
ES,NRG,PC_TSCO,4.73,2001
ES,NRG,PC_TSCO,4.7,2002
ES,NRG,PC_TSCO,4.67,2003
ES,NRG,PC_TSCO,4.42,2004
ES,NRG,PC_TSCO,4.07,2005
ES,NRG,PC_TSCO,3.8,2006
ES,NRG,PC_TSCO,3.64,2007
ES,NRG,PC_TSCO,3.95,2008
ES,NRG,PC_TSCO,4.29,2009
ES,NRG,PC_TSCO,4.17,2010
ES,NRG,PC_TSCO,4.04,2011
ES,NRG,PC_TSCO,3.87,2012
ES,NRG,PC_TSCO,4.63,2013
ES,NRG,PC_TSCO,4.48,2014
ES,NRG,PC_TSCO,4.65,2015
ES,NRG,PC_TSCO,4.49,2016
ES,NRG,PC_TSCO,4.39,2017
ES,NRG,PC_TSCO,4.28,2018
ES,NRG,PC_TSCO,4.1,2019
ES,NRG,PC_TSCO,3.8,2020
ES,NRG,PC_TSCO,3.67,2021
ES,NRG,PC_TSCO,3.21,2022
ES,NRG,PC_TSCO_X_ISCO,5.53,1995
ES,NRG,PC_TSCO_X_ISCO,5.54,1996
ES,NRG,PC_TSCO_X_ISCO,5.25,1997
ES,NRG,PC_TSCO_X_ISCO,5.47,1998
ES,NRG,PC_TSCO_X_ISCO,5.42,1999
ES,NRG,PC_TSCO_X_ISCO,5.11,2000
ES,NRG,PC_TSCO_X_ISCO,4.86,2001
ES,NRG,PC_TSCO_X_ISCO,4.82,2002
ES,NRG,PC_TSCO_X_ISCO,4.79,2003
ES,NRG,PC_TSCO_X_ISCO,4.52,2004
ES,NRG,PC_TSCO_X_ISCO,4.16,2005
ES,NRG,PC_TSCO_X_ISCO,3.88,2006
ES,NRG,PC_TSCO_X_ISCO,3.72,2007
ES,NRG,PC_TSCO_X_ISCO,4.05,2008
ES,NRG,PC_TSCO_X_ISCO,4.42,2009
ES,NRG,PC_TSCO_X_ISCO,4.29,2010
ES,NRG,PC_TSCO_X_ISCO,4.15,2011
ES,NRG,PC_TSCO_X_ISCO,3.97,2012
ES,NRG,PC_TSCO_X_ISCO,4.77,2013
ES,NRG,PC_TSCO_X_ISCO,4.6,2014
ES,NRG,PC_TSCO_X_ISCO,4.76,2015
ES,NRG,PC_TSCO_X_ISCO,4.59,2016
ES,NRG,PC_TSCO_X_ISCO,4.49,2017
ES,NRG,PC_TSCO_X_ISCO,4.37,2018
ES,NRG,PC_TSCO_X_ISCO,4.18,2019
ES,NRG,PC_TSCO_X_ISCO,3.87,2020
ES,NRG,PC_TSCO_X_ISCO,3.74,2021
ES,NRG,PC_TSCO_X_ISCO,3.26,2022
ES,POL_RES,MIO_EUR,28.58,1995
ES,POL_RES,MIO_EUR,37.26,1996
ES,POL_RES,MIO_EUR,42.13,1997
ES,POL_RES,MIO_EUR,98.53,1998
ES,POL_RES,MIO_EUR,120,1999
ES,POL_RES,MIO_EUR,123,2000
ES,POL_RES,MIO_EUR,132,2001
ES,POL_RES,MIO_EUR,151,2002
ES,POL_RES,MIO_EUR,191,2003
ES,POL_RES,MIO_EUR,177,2004
ES,POL_RES,MIO_EUR,175,2005
ES,POL_RES,MIO_EUR,197,2006
ES,POL_RES,MIO_EUR,209,2007
ES,POL_RES,MIO_EUR,237,2008
ES,POL_RES,MIO_EUR,191,2009
ES,POL_RES,MIO_EUR,246,2010
ES,POL_RES,MIO_EUR,259,2011
ES,POL_RES,MIO_EUR,362,2012
ES,POL_RES,MIO_EUR,811,2013
ES,POL_RES,MIO_EUR,692,2014
ES,POL_RES,MIO_EUR,879,2015
ES,POL_RES,MIO_EUR,925,2016
ES,POL_RES,MIO_EUR,952,2017
ES,POL_RES,MIO_EUR,957,2018
ES,POL_RES,MIO_EUR,978,2019
ES,POL_RES,MIO_EUR,953,2020
ES,POL_RES,MIO_EUR,1063,2021
ES,POL_RES,MIO_EUR,962,2022
ES,POL_RES,MIO_NAC,28,1995
ES,POL_RES,MIO_NAC,36,1996
ES,POL_RES,MIO_NAC,42,1997
ES,POL_RES,MIO_NAC,99,1998
ES,POL_RES,MIO_NAC,120,1999
ES,POL_RES,MIO_NAC,123,2000
ES,POL_RES,MIO_NAC,132,2001
ES,POL_RES,MIO_NAC,151,2002
ES,POL_RES,MIO_NAC,191,2003
ES,POL_RES,MIO_NAC,177,2004
ES,POL_RES,MIO_NAC,175,2005
ES,POL_RES,MIO_NAC,197,2006
ES,POL_RES,MIO_NAC,209,2007
ES,POL_RES,MIO_NAC,237,2008
ES,POL_RES,MIO_NAC,191,2009
ES,POL_RES,MIO_NAC,246,2010
ES,POL_RES,MIO_NAC,259,2011
ES,POL_RES,MIO_NAC,362,2012
ES,POL_RES,MIO_NAC,811,2013
ES,POL_RES,MIO_NAC,692,2014
ES,POL_RES,MIO_NAC,879,2015
ES,POL_RES,MIO_NAC,925,2016
ES,POL_RES,MIO_NAC,952,2017
ES,POL_RES,MIO_NAC,957,2018
ES,POL_RES,MIO_NAC,978,2019
ES,POL_RES,MIO_NAC,953,2020
ES,POL_RES,MIO_NAC,1063,2021
ES,POL_RES,MIO_NAC,962,2022
ES,POL_RES,PC_GDP,0.01,1995
ES,POL_RES,PC_GDP,0.01,1996
ES,POL_RES,PC_GDP,0.01,1997
ES,POL_RES,PC_GDP,0.02,1998
ES,POL_RES,PC_GDP,0.02,1999
ES,POL_RES,PC_GDP,0.02,2000
ES,POL_RES,PC_GDP,0.02,2001
ES,POL_RES,PC_GDP,0.02,2002
ES,POL_RES,PC_GDP,0.02,2003
ES,POL_RES,PC_GDP,0.02,2004
ES,POL_RES,PC_GDP,0.02,2005
ES,POL_RES,PC_GDP,0.02,2006
ES,POL_RES,PC_GDP,0.02,2007
ES,POL_RES,PC_GDP,0.02,2008
ES,POL_RES,PC_GDP,0.02,2009
ES,POL_RES,PC_GDP,0.02,2010
ES,POL_RES,PC_GDP,0.02,2011
ES,POL_RES,PC_GDP,0.04,2012
ES,POL_RES,PC_GDP,0.08,2013
ES,POL_RES,PC_GDP,0.07,2014
ES,POL_RES,PC_GDP,0.08,2015
ES,POL_RES,PC_GDP,0.08,2016
ES,POL_RES,PC_GDP,0.08,2017
ES,POL_RES,PC_GDP,0.08,2018
ES,POL_RES,PC_GDP,0.08,2019
ES,POL_RES,PC_GDP,0.09,2020
ES,POL_RES,PC_GDP,0.09,2021
ES,POL_RES,PC_GDP,0.07,2022
ES,POL_RES,PC_TSCO,0.02,1995
ES,POL_RES,PC_TSCO,0.02,1996
ES,POL_RES,PC_TSCO,0.02,1997
ES,POL_RES,PC_TSCO,0.05,1998
ES,POL_RES,PC_TSCO,0.06,1999
ES,POL_RES,PC_TSCO,0.06,2000
ES,POL_RES,PC_TSCO,0.06,2001
ES,POL_RES,PC_TSCO,0.06,2002
